student_id,full_name,gender,department,10th_marks,10th_board,12th_marks,12th_board,cgpa,backlogs_history,active_backlogs,year_of_study,register_number,email,resume_format,parser_confidence,synthetic_ground_truth
SRM_TAB_068,Ravi Nair,Prefer not to say,AIML,61.6,ICSE,72.2,State Board,7.42,0,1,4,SRM_TAB_068,srm_tab_068@srmist.edu.in,table_heavy,high,True
SRM_TAB_069,Dhruv Subramaniam,Prefer not to say,CSE,74.5,CBSE,81.1,State Board,6.07,0,1,2,SRM_TAB_069,srm_tab_069@srmist.edu.in,table_heavy,high,True
SRM_TAB_070,Avery Mishra,Prefer not to say,IT,70.7,CBSE,86.1,CBSE,7.47,0,1,4,SRM_TAB_070,srm_tab_070@srmist.edu.in,table_heavy,high,True
SRM_TAB_071,Kritika Bhat,Prefer not to say,CSE,99.0,CBSE,67.5,Hsc,7.04,0,1,4,SRM_TAB_071,srm_tab_071@srmist.edu.in,table_heavy,high,True
SRM_TAB_072,Deepika Reddy,Prefer not to say,CSE,85.3,CBSE,79.0,ICSE,7.14,0,1,4,SRM_TAB_072,srm_tab_072@srmist.edu.in,table_heavy,high,True
SRM_TAB_073,Vivek Subramaniam,Prefer not to say,CSE,90.9,State Board,75.3,State Board,8.77,0,1,3,SRM_TAB_073,srm_tab_073@srmist.edu.in,table_heavy,high,True
SRM_TAB_074,Gokul Subramanian,Prefer not to say,IT,51.3,State Board,83.6,State Board,7.62,0,1,4,SRM_TAB_074,srm_tab_074@srmist.edu.in,table_heavy,high,True
SRM_TAB_075,Riya Jain,Prefer not to say,AIDS,65.5,State Board,44.6,Hsc,9.26,0,1,4,SRM_TAB_075,srm_tab_075@srmist.edu.in,table_heavy,high,True
SRM_TAB_076,Nithya Joshi,Prefer not to say,CSE,81.2,State Board,92.0,State Board,5.85,0,1,3,SRM_TAB_076,srm_tab_076@srmist.edu.in,table_heavy,high,True
SRM_TAB_077,Ishaan Mukherjee,Prefer not to say,CSE,78.1,CBSE,81.1,Hsc,6.95,0,1,2,SRM_TAB_077,srm_tab_077@srmist.edu.in,table_heavy,high,True
SRM_TAB_078,Logesh Subramanian,Prefer not to say,CSE,78.9,State Board,68.2,Hsc,9.38,0,1,3,SRM_TAB_078,srm_tab_078@srmist.edu.in,table_heavy,high,True
SRM_TAB_079,Ishita Krishnamurthy,Prefer not to say,MECH,90.7,ICSE,99.0,State Board,6.15,0,1,3,SRM_TAB_079,srm_tab_079@srmist.edu.in,table_heavy,high,True
SRM_TAB_080,Shalini Ghosh,Prefer not to say,AIML,51.4,ICSE,72.2,CBSE,7.67,0,2,3,SRM_TAB_080,srm_tab_080@srmist.edu.in,table_heavy,high,True
SRM_TAB_081,Lakshmi Natarajan,Prefer not to say,CSE,81.7,ICSE,80.3,CBSE,4.67,0,2,4,SRM_TAB_081,srm_tab_081@srmist.edu.in,table_heavy,high,True
SRM_TAB_082,Tarun Subramaniam,Prefer not to say,CSE,99.0,ICSE,59.2,State Board,9.32,0,1,2,SRM_TAB_082,srm_tab_082@srmist.edu.in,table_heavy,high,True
SRM_TAB_083,Arnav Murugan,Prefer not to say,IT,99.0,State Board,83.6,CBSE,6.91,0,1,4,SRM_TAB_083,srm_tab_083@srmist.edu.in,table_heavy,high,True
SRM_TAB_084,Meera Natarajan,Prefer not to say,CSE,71.2,State Board,59.2,Hsc,6.5,0,1,4,SRM_TAB_084,srm_tab_084@srmist.edu.in,table_heavy,high,True
SRM_TAB_085,Rohit Murugan,Prefer not to say,AIML,91.7,CBSE,89.9,Hsc,6.2,0,1,3,SRM_TAB_085,srm_tab_085@srmist.edu.in,table_heavy,high,True
SRM_TAB_086,Akash Joshi,Prefer not to say,IT,70.5,State Board,74.4,ICSE,8.2,0,1,3,SRM_TAB_086,srm_tab_086@srmist.edu.in,table_heavy,high,True
SRM_TAB_087,Ankit Tiwari,Prefer not to say,IT,87.8,ICSE,70.7,ICSE,8.84,0,1,2,SRM_TAB_087,srm_tab_087@srmist.edu.in,table_heavy,high,True
SRM_TAB_088,Varun Hegde,Prefer not to say,AIML,78.1,CBSE,58.8,State Board,8.56,0,1,3,SRM_TAB_088,srm_tab_088@srmist.edu.in,table_heavy,high,True
SRM_TAB_089,Vihaan Agarwal,Prefer not to say,AIML,61.0,CBSE,81.8,Hsc,8.21,0,1,4,SRM_TAB_089,srm_tab_089@srmist.edu.in,table_heavy,high,True
SRM_TAB_090,Myra Bansal,Prefer not to say,CSE,55.4,ICSE,79.6,ICSE,7.45,0,1,2,SRM_TAB_090,srm_tab_090@srmist.edu.in,table_heavy,high,True
SRM_TAB_091,Rohit Bhat,Prefer not to say,CSE,68.9,State Board,75.4,CBSE,7.16,0,1,4,SRM_TAB_091,srm_tab_091@srmist.edu.in,table_heavy,high,True
SRM_TAB_092,Aarav Thakur,Prefer not to say,IT,61.0,CBSE,74.6,State Board,9.03,0,1,4,SRM_TAB_092,srm_tab_092@srmist.edu.in,table_heavy,high,True
SRM_TAB_093,Amritha Patil,Prefer not to say,AIDS,76.5,ICSE,89.7,Hsc,7.73,0,2,4,SRM_TAB_093,srm_tab_093@srmist.edu.in,table_heavy,high,True
SRM_TAB_094,Santhosh Murugan,Prefer not to say,CSE,94.0,State Board,79.6,Hsc,6.3,0,2,2,SRM_TAB_094,srm_tab_094@srmist.edu.in,table_heavy,high,True
SRM_TAB_095,Akash Iyer,Prefer not to say,AIML,81.8,ICSE,83.8,Hsc,7.17,0,2,2,SRM_TAB_095,srm_tab_095@srmist.edu.in,table_heavy,high,True
SRM_TAB_096,Dhruv Ramachandran,Prefer not to say,IT,89.2,ICSE,59.8,State Board,6.1,0,2,3,SRM_TAB_096,srm_tab_096@srmist.edu.in,table_heavy,high,True
SRM_TAB_097,Siddharth Tiwari,Prefer not to say,AIML,97.0,CBSE,86.1,CBSE,7.91,0,1,3,SRM_TAB_097,srm_tab_097@srmist.edu.in,table_heavy,high,True
SRM_TAB_098,Harsh Sharma,Prefer not to say,CSE,53.3,State Board,60.6,Hsc,8.66,0,1,4,SRM_TAB_098,srm_tab_098@srmist.edu.in,table_heavy,high,True
SRM_TAB_099,Nisha Tiwari,Prefer not to say,AIML,81.8,State Board,61.0,ICSE,9.55,0,2,4,SRM_TAB_099,srm_tab_099@srmist.edu.in,table_heavy,high,True
SRM_TAB_100,Nikhil Kulkarni,Prefer not to say,AIML,85.3,State Board,86.8,State Board,8.22,0,1,3,SRM_TAB_100,srm_tab_100@srmist.edu.in,table_heavy,high,True
SRM_TAB_101,Manoj Sharma,Prefer not to say,CSE,60.5,State Board,76.1,CBSE,7.8,0,1,3,SRM_TAB_101,srm_tab_101@srmist.edu.in,table_heavy,high,True
SRM_TAB_102,Swathi Roy,Prefer not to say,IT,72.6,State Board,95.0,CBSE,7.61,0,1,3,SRM_TAB_102,srm_tab_102@srmist.edu.in,table_heavy,high,True
SRM_TAB_103,Neha Deshmukh,Prefer not to say,IT,55.9,CBSE,95.1,CBSE,6.6,0,1,4,SRM_TAB_103,srm_tab_103@srmist.edu.in,table_heavy,high,True
SRM_TAB_104,Tarun Das,Prefer not to say,CSE,75.5,State Board,80.3,ICSE,7.85,0,1,3,SRM_TAB_104,srm_tab_104@srmist.edu.in,table_heavy,high,True
SRM_TAB_105,Nisha Subramaniam,Prefer not to say,IT,97.0,CBSE,80.7,State Board,7.96,0,1,2,SRM_TAB_105,srm_tab_105@srmist.edu.in,table_heavy,high,True
SRM_TAB_106,Akash Shah,Prefer not to say,ECE,87.8,State Board,99.0,ICSE,9.04,0,1,4,SRM_TAB_106,srm_tab_106@srmist.edu.in,table_heavy,high,True
SRM_TAB_107,Sneha Kulkarni,Prefer not to say,CSE,75.2,State Board,70.7,ICSE,7.4,0,1,4,SRM_TAB_107,srm_tab_107@srmist.edu.in,table_heavy,high,True
SRM_TAB_108,Dinesh Deshmukh,Prefer not to say,AIML,76.4,State Board,61.0,State Board,7.63,0,1,3,SRM_TAB_108,srm_tab_108@srmist.edu.in,table_heavy,high,True
SRM_TAB_109,Sakshi Reddy,Prefer not to say,CSE,71.8,CBSE,66.1,ICSE,8.21,0,1,4,SRM_TAB_109,srm_tab_109@srmist.edu.in,table_heavy,high,True
SRM_TAB_110,Vivek Ghosh,Prefer not to say,AIML,75.5,CBSE,72.5,CBSE,9.96,0,1,4,SRM_TAB_110,srm_tab_110@srmist.edu.in,table_heavy,high,True
SRM_TAB_111,Gaurav Jain,Prefer not to say,MECH,74.6,CBSE,82.5,CBSE,6.49,0,1,4,SRM_TAB_111,srm_tab_111@srmist.edu.in,table_heavy,high,True
SRM_TAB_112,Dharini Venkataraman,Prefer not to say,IT,72.6,State Board,73.8,Hsc,6.73,0,1,3,SRM_TAB_112,srm_tab_112@srmist.edu.in,table_heavy,high,True
SRM_TAB_113,Mithun Bansal,Prefer not to say,IT,85.9,State Board,86.9,State Board,7.12,0,1,3,SRM_TAB_113,srm_tab_113@srmist.edu.in,table_heavy,high,True
SRM_TAB_114,Aishwarya Thakur,Prefer not to say,AIML,57.4,ICSE,74.4,Hsc,6.89,0,1,2,SRM_TAB_114,srm_tab_114@srmist.edu.in,table_heavy,high,True
SRM_TAB_115,Kiara Mishra,Prefer not to say,CSE,65.4,State Board,69.3,ICSE,7.54,0,1,4,SRM_TAB_115,srm_tab_115@srmist.edu.in,table_heavy,high,True
SRM_TAB_116,Pavan Mehta,Prefer not to say,AIML,75.7,State Board,94.6,State Board,8.34,0,2,2,SRM_TAB_116,srm_tab_116@srmist.edu.in,table_heavy,high,True
SRM_TAB_117,Ankit Rao,Prefer not to say,AIML,82.2,ICSE,76.1,Hsc,7.28,0,1,2,SRM_TAB_117,srm_tab_117@srmist.edu.in,table_heavy,high,True
SRM_TAB_118,Nithish Natarajan,Prefer not to say,AIML,84.9,State Board,78.4,ICSE,5.99,0,2,4,SRM_TAB_118,srm_tab_118@srmist.edu.in,table_heavy,high,True
SRM_TAB_119,Pavan Agarwal,Prefer not to say,CSE,61.0,CBSE,76.2,Hsc,8.87,0,1,2,SRM_TAB_119,srm_tab_119@srmist.edu.in,table_heavy,high,True
SRM_TAB_120,Harish Yadav,Prefer not to say,CSE,64.3,ICSE,81.4,Hsc,7.99,0,1,3,SRM_TAB_120,srm_tab_120@srmist.edu.in,table_heavy,high,True
SRM_TAB_121,Pooja Reddy,Prefer not to say,CSE,71.8,ICSE,84.8,CBSE,8.02,0,1,3,SRM_TAB_121,srm_tab_121@srmist.edu.in,table_heavy,high,True
SRM_TAB_122,Pavan Singh,Prefer not to say,ECE,63.1,State Board,83.6,CBSE,7.2,0,1,3,SRM_TAB_122,srm_tab_122@srmist.edu.in,table_heavy,high,True
SRM_TAB_123,Varun Ghosh,Prefer not to say,CSE,78.7,ICSE,72.1,CBSE,9.94,0,1,4,SRM_TAB_123,srm_tab_123@srmist.edu.in,table_heavy,high,True
SRM_TAB_124,Balaji Sharma,Prefer not to say,IT,55.4,State Board,91.7,CBSE,6.31,0,1,4,SRM_TAB_124,srm_tab_124@srmist.edu.in,table_heavy,high,True
SRM_TAB_125,Ananya Mukherjee,Prefer not to say,AIDS,81.6,ICSE,88.3,Hsc,8.66,0,1,4,SRM_TAB_125,srm_tab_125@srmist.edu.in,table_heavy,high,True
SRM_TAB_126,Nikhil Pandey,Prefer not to say,IT,72.6,ICSE,92.1,Hsc,8.5,0,1,3,SRM_TAB_126,srm_tab_126@srmist.edu.in,table_heavy,high,True
SRM_TAB_127,Varun Patil,Prefer not to say,CSE,78.1,ICSE,89.8,CBSE,5.99,0,1,3,SRM_TAB_127,srm_tab_127@srmist.edu.in,table_heavy,high,True
SRM_TAB_128,Rohit Murugan,Prefer not to say,CSE,81.8,ICSE,84.5,ICSE,7.59,0,1,2,SRM_TAB_128,srm_tab_128@srmist.edu.in,table_heavy,high,True
SRM_TAB_129,Mohit Venkataraman,Prefer not to say,CSE,96.7,State Board,83.2,CBSE,7.25,0,2,2,SRM_TAB_129,srm_tab_129@srmist.edu.in,table_heavy,high,True
SRM_TAB_130,Rohan Roy,Prefer not to say,AIML,99.0,State Board,83.2,Hsc,7.97,0,1,4,SRM_TAB_130,srm_tab_130@srmist.edu.in,table_heavy,high,True
SRM_TAB_131,Deepika Tiwari,Prefer not to say,IT,75.9,ICSE,99.0,State Board,7.05,0,1,4,SRM_TAB_131,srm_tab_131@srmist.edu.in,table_heavy,high,True
SRM_TAB_132,Nithya Bansal,Prefer not to say,AIDS,93.3,State Board,77.2,Hsc,9.03,0,1,3,SRM_TAB_132,srm_tab_132@srmist.edu.in,table_heavy,high,True
SRM_TAB_133,Mithun Yadav,Prefer not to say,IT,75.0,ICSE,99.0,Hsc,9.19,0,1,4,SRM_TAB_133,srm_tab_133@srmist.edu.in,table_heavy,high,True
SRM_TAB_134,Kishore Hegde,Prefer not to say,IT,91.9,State Board,73.7,ICSE,7.99,0,1,4,SRM_TAB_134,srm_tab_134@srmist.edu.in,table_heavy,high,True
SRM_TAB_135,Meera Tiwari,Prefer not to say,CSE,80.5,State Board,76.3,State Board,7.86,0,1,3,SRM_TAB_135,srm_tab_135@srmist.edu.in,table_heavy,high,True
SRM_TAB_136,Siddharth Sundaram,Prefer not to say,IT,68.9,State Board,73.3,CBSE,6.93,0,1,3,SRM_TAB_136,srm_tab_136@srmist.edu.in,table_heavy,high,True
SRM_TAB_137,Pari Murugan,Prefer not to say,AIML,94.6,CBSE,64.9,State Board,9.02,0,1,4,SRM_TAB_137,srm_tab_137@srmist.edu.in,table_heavy,high,True
SRM_TAB_138,Venkat Mishra,Prefer not to say,AIML,80.5,ICSE,67.9,CBSE,7.59,0,2,4,SRM_TAB_138,srm_tab_138@srmist.edu.in,table_heavy,high,True
SRM_TAB_139,Sachin Tiwari,Prefer not to say,AIDS,79.1,State Board,69.7,State Board,6.65,0,1,4,SRM_TAB_139,srm_tab_139@srmist.edu.in,table_heavy,high,True
SRM_TAB_140,Keerthana Iyer,Prefer not to say,CSE,61.0,State Board,99.0,State Board,8.56,0,1,4,SRM_TAB_140,srm_tab_140@srmist.edu.in,table_heavy,high,True
SRM_TAB_141,Pavan Joshi,Prefer not to say,CSE,86.6,ICSE,72.2,CBSE,9.7,0,1,3,SRM_TAB_141,srm_tab_141@srmist.edu.in,table_heavy,high,True
SRM_TAB_142,Riya Thakur,Prefer not to say,AIML,75.7,ICSE,79.6,State Board,8.27,0,1,4,SRM_TAB_142,srm_tab_142@srmist.edu.in,table_heavy,high,True
SRM_TAB_143,Balaji Joshi,Prefer not to say,CSE,60.5,State Board,66.9,ICSE,7.3,0,1,3,SRM_TAB_143,srm_tab_143@srmist.edu.in,table_heavy,high,True
SRM_TAB_144,Myra Mehta,Prefer not to say,CSE,68.3,ICSE,64.9,CBSE,7.24,0,1,2,SRM_TAB_144,srm_tab_144@srmist.edu.in,table_heavy,high,True
SRM_TAB_145,Sachin Sharma,Prefer not to say,AIML,59.9,CBSE,80.1,State Board,9.78,0,1,4,SRM_TAB_145,srm_tab_145@srmist.edu.in,table_heavy,high,True
SRM_TAB_146,Nisha Patel,Prefer not to say,CSE,92.2,CBSE,73.3,State Board,4.54,0,1,2,SRM_TAB_146,srm_tab_146@srmist.edu.in,table_heavy,high,True
SRM_TAB_147,Ravi Balakrishnan,Prefer not to say,AIML,78.1,ICSE,89.6,Hsc,8.32,0,1,3,SRM_TAB_147,srm_tab_147@srmist.edu.in,table_heavy,high,True
SRM_TAB_148,Sachin Mukherjee,Prefer not to say,CSE,66.8,State Board,75.4,State Board,7.93,0,2,4,SRM_TAB_148,srm_tab_148@srmist.edu.in,table_heavy,high,True
SRM_TAB_149,Harsh Murugan,Prefer not to say,AIML,78.1,ICSE,99.0,Hsc,9.63,0,1,4,SRM_TAB_149,srm_tab_149@srmist.edu.in,table_heavy,high,True
SRM_TAB_150,Nikhil Pillai,Prefer not to say,ECE,47.0,ICSE,99.0,Hsc,4.84,0,1,3,SRM_TAB_150,srm_tab_150@srmist.edu.in,table_heavy,high,True
SRM_TAB_151,Naveen Gupta,Prefer not to say,IT,99.0,State Board,91.5,State Board,6.65,0,1,4,SRM_TAB_151,srm_tab_151@srmist.edu.in,table_heavy,high,True
SRM_TAB_152,Karthik Yadav,Prefer not to say,ECE,77.6,ICSE,99.0,Hsc,7.09,0,1,2,SRM_TAB_152,srm_tab_152@srmist.edu.in,table_heavy,high,True
SRM_TAB_153,Rahul Das,Prefer not to say,ECE,83.7,CBSE,91.7,ICSE,6.66,0,1,3,SRM_TAB_153,srm_tab_153@srmist.edu.in,table_heavy,high,True
SRM_TAB_154,Ankit Bhat,Prefer not to say,AIML,70.5,State Board,72.5,ICSE,6.37,0,2,3,SRM_TAB_154,srm_tab_154@srmist.edu.in,table_heavy,high,True
SRM_TAB_155,Praveen Ramachandran,Prefer not to say,IT,99.0,ICSE,95.1,ICSE,7.62,0,1,4,SRM_TAB_155,srm_tab_155@srmist.edu.in,table_heavy,high,True
SRM_TAB_156,Myra Natarajan,Prefer not to say,AIDS,75.3,ICSE,83.6,State Board,7.75,0,1,2,SRM_TAB_156,srm_tab_156@srmist.edu.in,table_heavy,high,True
SRM_TAB_157,Lakshya Nair,Prefer not to say,IT,86.1,CBSE,74.6,CBSE,8.99,0,1,4,SRM_TAB_157,srm_tab_157@srmist.edu.in,table_heavy,high,True
SRM_TAB_158,Vivek Patil,Prefer not to say,ECE,84.0,ICSE,86.1,State Board,8.18,0,1,3,SRM_TAB_158,srm_tab_158@srmist.edu.in,table_heavy,high,True
SRM_TAB_159,Janani Venkataraman,Prefer not to say,AIDS,77.3,CBSE,76.2,State Board,8.84,0,1,4,SRM_TAB_159,srm_tab_159@srmist.edu.in,table_heavy,high,True
SRM_TAB_160,Ankit Mehta,Prefer not to say,MECH,73.0,CBSE,67.3,State Board,8.0,0,1,3,SRM_TAB_160,srm_tab_160@srmist.edu.in,table_heavy,high,True
SRM_TAB_161,Bhavana Subramaniam,Prefer not to say,CSE,99.0,ICSE,65.3,ICSE,8.31,0,1,2,SRM_TAB_161,srm_tab_161@srmist.edu.in,table_heavy,high,True
SRM_TAB_162,Aman Hegde,Prefer not to say,AIML,66.9,State Board,71.5,ICSE,9.77,0,1,4,SRM_TAB_162,srm_tab_162@srmist.edu.in,table_heavy,high,True
SRM_TAB_163,Ishaan Bansal,Prefer not to say,ECE,76.7,CBSE,79.6,CBSE,7.84,0,1,4,SRM_TAB_163,srm_tab_163@srmist.edu.in,table_heavy,high,True
SRM_TAB_164,Harish Subramaniam,Prefer not to say,AIML,68.9,CBSE,86.3,State Board,9.29,0,2,2,SRM_TAB_164,srm_tab_164@srmist.edu.in,table_heavy,high,True
SRM_TAB_165,Balaji Thakur,Prefer not to say,IT,63.0,CBSE,72.6,ICSE,7.35,0,1,2,SRM_TAB_165,srm_tab_165@srmist.edu.in,table_heavy,high,True
SRM_TAB_166,Bharath Shah,Prefer not to say,AIDS,51.4,CBSE,88.2,ICSE,6.72,0,1,3,SRM_TAB_166,srm_tab_166@srmist.edu.in,table_heavy,high,True
SRM_TAB_167,Siddharth Mishra,Prefer not to say,IT,84.4,ICSE,64.1,ICSE,7.93,0,2,3,SRM_TAB_167,srm_tab_167@srmist.edu.in,table_heavy,high,True
SRM_TAB_168,Manisha Patel,Prefer not to say,AIDS,93.3,CBSE,77.9,Hsc,6.17,0,1,2,SRM_TAB_168,srm_tab_168@srmist.edu.in,table_heavy,high,True
SRM_TAB_169,Venkat Jain,Prefer not to say,CSE,91.3,CBSE,71.9,State Board,9.97,0,1,3,SRM_TAB_169,srm_tab_169@srmist.edu.in,table_heavy,high,True
SRM_TAB_170,Varun Ghosh,Prefer not to say,IT,69.6,ICSE,75.4,Hsc,8.17,0,1,3,SRM_TAB_170,srm_tab_170@srmist.edu.in,table_heavy,high,True
SRM_TAB_171,Keerthana Deshmukh,Prefer not to say,CSE,96.7,ICSE,68.2,State Board,9.3,0,2,3,SRM_TAB_171,srm_tab_171@srmist.edu.in,table_heavy,high,True
SRM_TAB_172,Mohit Jadhav,Prefer not to say,AIML,75.7,State Board,79.9,CBSE,4.58,0,1,4,SRM_TAB_172,srm_tab_172@srmist.edu.in,table_heavy,high,True
SRM_TAB_173,Arjun Murugan,Prefer not to say,IT,92.0,CBSE,84.5,ICSE,7.25,0,1,3,SRM_TAB_173,srm_tab_173@srmist.edu.in,table_heavy,high,True
SRM_TAB_174,Aman Shah,Prefer not to say,AIML,80.5,ICSE,66.1,State Board,8.27,0,1,3,SRM_TAB_174,srm_tab_174@srmist.edu.in,table_heavy,high,True
SRM_TAB_175,Deepak Singh,Prefer not to say,AIDS,69.0,CBSE,80.7,State Board,9.46,0,1,3,SRM_TAB_175,srm_tab_175@srmist.edu.in,table_heavy,high,True
SRM_TAB_176,Bharath Patil,Prefer not to say,CSE,64.2,CBSE,55.5,Hsc,7.44,0,1,3,SRM_TAB_176,srm_tab_176@srmist.edu.in,table_heavy,high,True
SRM_TAB_177,Nithya Ramachandran,Prefer not to say,AIML,71.1,State Board,83.2,CBSE,8.18,0,2,3,SRM_TAB_177,srm_tab_177@srmist.edu.in,table_heavy,high,True
SRM_TAB_178,Quinn Chauhan,Prefer not to say,IT,94.9,CBSE,83.4,CBSE,4.76,0,1,2,SRM_TAB_178,srm_tab_178@srmist.edu.in,table_heavy,high,True
SRM_TAB_179,Praveen Patel,Prefer not to say,CSE,86.6,CBSE,63.7,ICSE,9.99,0,1,3,SRM_TAB_179,srm_tab_179@srmist.edu.in,table_heavy,high,True
SRM_TAB_180,Vikram Agarwal,Prefer not to say,CSE,66.8,CBSE,86.8,State Board,8.42,0,1,3,SRM_TAB_180,srm_tab_180@srmist.edu.in,table_heavy,high,True
SRM_TAB_181,Kabir Kumar,Prefer not to say,IT,47.0,State Board,72.5,ICSE,6.6,0,1,3,SRM_TAB_181,srm_tab_181@srmist.edu.in,table_heavy,high,True
SRM_TAB_182,Divya Pillai,Prefer not to say,IT,79.9,ICSE,83.6,CBSE,9.22,0,2,3,SRM_TAB_182,srm_tab_182@srmist.edu.in,table_heavy,high,True
SRM_TAB_183,Rahul Rajendran,Prefer not to say,CSE,72.7,ICSE,60.6,ICSE,7.58,0,1,3,SRM_TAB_183,srm_tab_183@srmist.edu.in,table_heavy,high,True
SRM_TAB_184,Vikram Mehta,Prefer not to say,AIML,78.7,State Board,60.6,Hsc,6.79,0,1,2,SRM_TAB_184,srm_tab_184@srmist.edu.in,table_heavy,high,True
SRM_TAB_185,Suresh Sundaram,Prefer not to say,CSE,61.6,State Board,75.4,State Board,7.93,0,1,4,SRM_TAB_185,srm_tab_185@srmist.edu.in,table_heavy,high,True
SRM_TAB_186,Divya Iyer,Prefer not to say,CSE,77.6,ICSE,72.1,CBSE,6.05,0,1,4,SRM_TAB_186,srm_tab_186@srmist.edu.in,table_heavy,high,True
SRM_TAB_187,Dhruv Hegde,Prefer not to say,AIML,74.6,CBSE,81.4,ICSE,7.25,0,2,4,SRM_TAB_187,srm_tab_187@srmist.edu.in,table_heavy,high,True
SRM_TAB_188,Manoj Shah,Prefer not to say,ECE,77.3,State Board,79.1,Hsc,9.49,0,1,2,SRM_TAB_188,srm_tab_188@srmist.edu.in,table_heavy,high,True
SRM_TAB_189,Karthik Ramachandran,Prefer not to say,ECE,99.0,CBSE,74.4,CBSE,6.58,0,1,3,SRM_TAB_189,srm_tab_189@srmist.edu.in,table_heavy,high,True
SRM_TAB_190,Suresh Mishra,Prefer not to say,ECE,73.0,State Board,72.0,CBSE,6.23,0,1,4,SRM_TAB_190,srm_tab_190@srmist.edu.in,table_heavy,high,True
SRM_TAB_191,Manisha Pillai,Prefer not to say,IT,99.0,ICSE,81.6,Hsc,9.66,0,1,4,SRM_TAB_191,srm_tab_191@srmist.edu.in,table_heavy,high,True
SRM_TAB_192,Harini Tiwari,Prefer not to say,AIML,99.0,State Board,79.9,State Board,9.54,0,2,3,SRM_TAB_192,srm_tab_192@srmist.edu.in,table_heavy,high,True
SRM_TAB_193,Morgan Roy,Prefer not to say,CSE,91.3,CBSE,75.3,CBSE,6.66,0,2,4,SRM_TAB_193,srm_tab_193@srmist.edu.in,table_heavy,high,True
SRM_TAB_194,Saanvi Jain,Prefer not to say,AIML,61.6,CBSE,47.1,State Board,7.19,0,2,3,SRM_TAB_194,srm_tab_194@srmist.edu.in,table_heavy,high,True
SRM_TAB_195,Lakshya Murugan,Prefer not to say,CSE,55.9,CBSE,72.5,CBSE,8.15,0,1,4,SRM_TAB_195,srm_tab_195@srmist.edu.in,table_heavy,high,True
SRM_TAB_196,Vaishnavi Sharma,Prefer not to say,CSE,60.5,ICSE,72.5,ICSE,6.05,0,1,3,SRM_TAB_196,srm_tab_196@srmist.edu.in,table_heavy,high,True
SRM_TAB_197,Rohit Kumar,Prefer not to say,CSE,76.5,ICSE,82.4,State Board,8.68,0,2,3,SRM_TAB_197,srm_tab_197@srmist.edu.in,table_heavy,high,True
SRM_TAB_198,Kritika Venkataraman,Prefer not to say,CSE,86.8,ICSE,75.3,ICSE,6.94,0,1,2,SRM_TAB_198,srm_tab_198@srmist.edu.in,table_heavy,high,True
SRM_TAB_199,Swathi Nair,Prefer not to say,ECE,80.7,CBSE,56.9,State Board,7.46,0,1,4,SRM_TAB_199,srm_tab_199@srmist.edu.in,table_heavy,high,True
SRM_TAB_200,Sakshi Gopalakrishnan,Prefer not to say,IT,84.9,CBSE,80.8,ICSE,6.51,0,1,2,SRM_TAB_200,srm_tab_200@srmist.edu.in,table_heavy,high,True
SRM_DEN_001,Riya Kumar,Prefer not to say,CSE,51.3,CBSE,55.5,ICSE,6.11,0,1,2,SRM_DEN_001,riyakumar9433@srmist.edu.in,dense_text,high,False
SRM_DEN_001_V2,Riya Kumar,Prefer not to say,ECE,51.3,CBSE,55.5,ICSE,6.11,0,1,2,SRM_DEN_001_V2,riyakumar9433@srmist.edu.in,dense_text,high,False
SRM_DEN_002,Pranav Hegde,Prefer not to say,AIML,99.0,State Board,84.6,CBSE,8.79,0,0,3,SRM_DEN_002,pranavhegde1655@srmist.edu.in,dense_text,high,False
SRM_DEN_002_V2,Pranav Hegde,Prefer not to say,AIML,99.0,State Board,84.6,CBSE,8.79,0,0,3,SRM_DEN_002_V2,pranavhegde1655@srmist.edu.in,dense_text,high,False
SRM_DEN_003,Vaishnavi Sharma,Prefer not to say,AIML,90.2,CBSE,95.1,ICSE,8.72,0,0,4,SRM_DEN_003,vaishnavisharma2896@srmist.edu.in,dense_text,high,False
SRM_DEN_003_V2,Vaishnavi Sharma,Prefer not to say,AIML,90.2,CBSE,95.1,ICSE,8.72,0,0,4,SRM_DEN_003_V2,vaishnavisharma2896@srmist.edu.in,dense_text,high,False
SRM_DEN_004,Gayathri Joshi,Prefer not to say,MECH,84.9,Matriculation Board,89.7,HSC,8.99,0,0,4,SRM_DEN_004,gayathrijoshi563@srmist.edu.in,dense_text,high,False
SRM_DEN_004_V2,Gayathri Joshi,Prefer not to say,MECH,84.9,Matriculation Board,89.7,HSC,8.99,0,0,4,SRM_DEN_004_V2,gayathrijoshi563@srmist.edu.in,dense_text,high,False
SRM_DEN_005,Mithun Bhat,Prefer not to say,AIDS,81.8,CBSE,80.7,CBSE,8.2,0,0,2,SRM_DEN_005,mithunbhat5099@srmist.edu.in,dense_text,high,False
SRM_DEN_005_V2,Mithun Bhat,Prefer not to say,IT,81.8,CBSE,80.7,CBSE,8.2,0,0,2,SRM_DEN_005_V2,mithunbhat5099@srmist.edu.in,dense_text,high,False
SRM_DEN_006,Swathi Pandey,Prefer not to say,IT,68.3,ICSE,74.2,ICSE,8.34,0,0,2,SRM_DEN_006,swathipandey2328@srmist.edu.in,dense_text,high,False
